title_company,category,level,requirements,salary,urlsCatalog
"Mid/Senior REACT DEVELOPER
Stepwise","Frontend, react","Mid, Senior",React|Git|REST|TypeScript|English|Team player|ES6+|Unit Testing,"15 000 - 23 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/mid-senior-react-developer-stepwise-remote-cttcjlei
"Mid/Senior REACT DEVELOPER
Stepwise","Frontend, react","Mid, Senior",React|Git|REST|TypeScript|English|Team player|ES6+|Unit Testing,"15 000 - 23 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/mid-senior-react-developer-stepwise-warszawa-cttcjlei
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-wroclaw-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-warszawa-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-krakow-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-lodz-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-gdansk-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-gliwice-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-bialystok-r0ovivpb
"Remote Big Data
SoftServe","Big Data, spark",Mid,"English|Spark|AWS|Scala|Database SQL technologies (Oracle, SQL Server, DB2)","20 400 - 21 400 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-big-data-softserve-poznan-r0ovivpb
"Senior iOS Developer
Dunning, Kruger & Associates Sp. z o.o.","Frontend, javascript",Senior,JavaScript|typescript|HTML|CSS|Git|ECMAScript|English|Communication skills,"22 000 - 29 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|18 500 - 25 700 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-ios-developer-dunning-kruger-associates-remote-fe9w3yzf
"Senior iOS Developer
Dunning, Kruger & Associates Sp. z o.o.","Frontend, javascript",Senior,JavaScript|typescript|HTML|CSS|Git|ECMAScript|English|Communication skills,"22 000 - 29 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|18 500 - 25 700 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-ios-developer-dunning-kruger-associates-wroclaw-fe9w3yzf
"Python Big Data Developer
ERGO Technology & Services","Big Data, python","Mid, Senior",Python,"16 000 - 23 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/python-big-data-developer-ergo-technology-services-warsaw-mmzqipbk
"Mobile Team Lead
HL Tech","Mobile, ios",Senior,Swift|Git|REST|Xcode|iOS SDK|English|Polish|Agile/Scrum|ios|MVVM|JSON,"25 000 - 31 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|22 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mobile-team-lead-hl-tech-remote-ey1veeva
"Mobile Team Lead
HL Tech","Mobile, ios",Senior,Swift|Git|REST|Xcode|iOS SDK|English|Polish|Agile/Scrum|ios|MVVM|JSON,"25 000 - 31 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|22 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mobile-team-lead-hl-tech-warsaw-ey1veeva
"Endpoint Security Researcher
Adaptiq",Security,"Mid, Senior","malware research and malware analysis|reverse engineering and malware analysis|understanding of inner-workings of operating systems|Python|disassembly, debugging tools and unpacking|Security and Anti Malware technologies|MITRE ATT&CK Framework|Communication skills|Problem solving|Proactivity","19 210 - 25 613 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|19 210 - 25 613 PLN
brutto miesięcznie (UoP) oblicz netto|4 500 - 6 000 USD
+ vat (B2B) miesięcznie |4 500 - 6 000 USD
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/endpoint-security-researcher-adaptiq-remote-2s4fgtgm
"Remote Frontend Developer (Node.js)
Antal Poland","Frontend, node",Mid,Node|Node.JS|React|HTML|TypeScript|English|Team player,"20 000 - 28 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|18 000 - 26 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-frontend-developer-node-js-antal-poland-agpnublw
"Senior Java Engineer
Adaptiq","Backend, java",Senior,Java|javascript|mongodb|Git|multi-threaded programming|Agile|kafka|redis|AWS|Linux|bash|Communication skills|Critical thinking|Problem solving|Proactivity,"23 478 - 32 016 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|23 478 - 32 016 PLN
brutto miesięcznie (UoP) oblicz netto|5 500 - 7 500 USD
+ vat (B2B) miesięcznie |5 500 - 7 500 USD
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/senior-java-engineer-adaptiq-remote-6m0oamsj
"Senior Data Engineer
Bolt","Big Data, spark",Senior,Data Engineering|English,"19 000 - 35 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-data-engineer-bolt-warszawa-zhmegroi
"Network Admin
Lingaro",IT Administrator,Senior,"LAN / WAN|TCP/IP|Linux|CCNA|Availability to work from office in the trial period|CISCO, Fortinet, Extreme Networks, HPE|English|Team player|Communication skills|Ability to diagnose network and server problems|Ability to work in a team as part of the Second Line of Support","9 000 - 13 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/network-admin-lingaro-remote-vnslr4vk
"Network Admin
Lingaro",IT Administrator,Senior,"LAN / WAN|TCP/IP|Linux|CCNA|Availability to work from office in the trial period|CISCO, Fortinet, Extreme Networks, HPE|English|Team player|Communication skills|Ability to diagnose network and server problems|Ability to work in a team as part of the Second Line of Support","9 000 - 13 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/network-admin-lingaro-warszawa-vnslr4vk
"Remote Senior/Principal Data Engineer
PGS Software S.A.","Big Data, spark",Senior,Spark,"22 000 - 35 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|17 000 - 28 200 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-senior-principal-data-engineer-pgs-software-rzrknmkt
"Remote Senior/Principal Data Engineer
PGS Software S.A.","Big Data, spark",Senior,Spark,"22 000 - 35 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|17 000 - 28 200 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-senior-principal-data-engineer-pgs-software-wroclaw-rzrknmkt
"Remote Senior/Principal Data Engineer
PGS Software S.A.","Big Data, spark",Senior,Spark,"22 000 - 35 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|17 000 - 28 200 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-senior-principal-data-engineer-pgs-software-rzeszow-rzrknmkt
"Junior Java Developer
Oferteo","Backend, java",Junior,Java|Spring|Git|REST|JUnit|SQL|NoSQL|AWS|PostgreSQL|Elasticsearch|Team player|Polish|Communication skills|Critical thinking|Problem solving|Proactivity,"11 000 - 17 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-java-developer-oferteo-wroclaw-wan4y3ql
"Data Scientist
Pixel Technology Sp. z o.o.","AI, python",Mid,Machine Learning|Polish|Team player|Critical thinking|Problem solving|Proactivity|DeepLearning|docker|English|Python|git,"9 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/data-scientist-pixel-technology-lodz-ikuqckyz
"Frontend Webdeveloper
Profitroom S.A.","Frontend, html&css",Mid,HTML&CSS|JavaScript|DRY|RWD|PHP|git,"6 000 - 7 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/frontend-webdeveloper-profitroom-remote-f5gjxkoo
"Frontend Webdeveloper
Profitroom S.A.","Frontend, html&css",Mid,HTML&CSS|JavaScript|DRY|RWD|PHP|git,"6 000 - 7 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/frontend-webdeveloper-profitroom-poznan-f5gjxkoo
"DevOps/Monitoring Tools Expert
IDEMIA","DevOps, Microsoft Azure",Mid,Zabbix|Grafana|Prometheus|Linux|Python|English,"16 800 - 25 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|12 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/devops-monitoring-tools-expert-idemia-remote-ssgvhoq1
"DevOps/Monitoring Tools Expert
IDEMIA","DevOps, Microsoft Azure",Mid,Zabbix|Grafana|Prometheus|Linux|Python|English,"16 800 - 25 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|12 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/devops-monitoring-tools-expert-idemia-lodz-ssgvhoq1
"PHP Developer
Pixel Technology Sp. z o.o.","Backend, php",Mid,PHP|Git|PostgreSQL|REST,"8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/php-developer-pixel-technology-lodz-gxfunzpl
"Linux Administrator
Hemmersbach","DevOps, linux",Mid,Linux|Docker|Git|Nginx|English|Polish|Team player|Redis|RabbitMQ|NEXUS,"8 000 - 14 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/linux-administrator-hemmersbach-wroclaw-63oxe55b
"React Developer
Peiko","Frontend, react",Mid,React|JavaScript|HTML|CSS|Git|TypeScript|Next|Material-UI|Web3.js|Critical thinking|Communication skills|Team player|English|Proactivity,"8 537 - 12 806 PLN
brutto miesięcznie (UoP) oblicz netto|2 000 - 3 000 USD
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/react-developer-peiko-remote-feno2pqy
"Fullstack PHP Devloper
Grupa Kapitałowa VOX","Fullstack, php",Mid,PHP|MySQL|Symfony,"10 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/fullstack-php-devloper-grupa-kapitalowa-vox-remote-fmoqzu18
"Fullstack PHP Devloper
Grupa Kapitałowa VOX","Fullstack, php",Mid,PHP|MySQL|Symfony,"10 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/fullstack-php-devloper-grupa-kapitalowa-vox-poznan-fmoqzu18
"Remote Android Developer
Swapcard","Mobile, android","Mid, Senior",android|Java|Kotlin|RxJava|MVVM|English|Team player|Communication skills,"19 000 - 24 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-android-developer-swapcard-gbqv8oeb
"Remote Android Developer
Swapcard","Mobile, android","Mid, Senior",android|Java|Kotlin|RxJava|MVVM|English|Team player|Communication skills,"19 000 - 24 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-android-developer-swapcard-warsaw-gbqv8oeb
"Backend Java / Kotlin Developer
DevsData LLC","Backend, java",Mid,Java|AWS|Communication skills|Team player|English|Docker|Problem solving,"16 067 - 25 249 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 500 - 5 500 EUR
+ vat (B2B) miesięcznie ",https://nofluffjobs.com/pl/job/backend-java-kotlin-developer-devsdata-llc-remote-ndrcitka
"Node.js Developer
codequest","Backend, node",Mid,Node|JavaScript|TypeScript|Polish|English|Team player|Git|Unix,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/node-js-developer-codequest-remote-lqfo1orj
"Node.js Developer
codequest","Backend, node",Mid,Node|JavaScript|TypeScript|Polish|English|Team player|Git|Unix,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/node-js-developer-codequest-warszawa-lqfo1orj
"Frontend Developer
Crossword Cybersecurity","Frontend, java","Mid, Senior",ReactJS|javascript|typescript|ui design|prototyping|GitHub|Communication skills|Team player|Critical thinking|Problem solving|English|Polish|Java|REST API|HTTP,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/frontend-developer-crossword-cybersecurity-remote-hiahenje
"Frontend Developer
Crossword Cybersecurity","Frontend, java","Mid, Senior",ReactJS|javascript|typescript|ui design|prototyping|GitHub|Communication skills|Team player|Critical thinking|Problem solving|English|Polish|Java|REST API|HTTP,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/frontend-developer-crossword-cybersecurity-krakow-hiahenje
"Frontend Developer
Crossword Cybersecurity","Frontend, java","Mid, Senior",ReactJS|javascript|typescript|ui design|prototyping|GitHub|Communication skills|Team player|Critical thinking|Problem solving|English|Polish|Java|REST API|HTTP,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/frontend-developer-crossword-cybersecurity-warszawa-hiahenje
"Frontend Developer
Crossword Cybersecurity","Frontend, java","Mid, Senior",ReactJS|javascript|typescript|ui design|prototyping|GitHub|Communication skills|Team player|Critical thinking|Problem solving|English|Polish|Java|REST API|HTTP,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/frontend-developer-crossword-cybersecurity-wroclaw-hiahenje
"Frontend Developer
Crossword Cybersecurity","Frontend, java","Mid, Senior",ReactJS|javascript|typescript|ui design|prototyping|GitHub|Communication skills|Team player|Critical thinking|Problem solving|English|Polish|Java|REST API|HTTP,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/frontend-developer-crossword-cybersecurity-katowice-hiahenje
"Frontend Developer
Crossword Cybersecurity","Frontend, java","Mid, Senior",ReactJS|javascript|typescript|ui design|prototyping|GitHub|Communication skills|Team player|Critical thinking|Problem solving|English|Polish|Java|REST API|HTTP,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/frontend-developer-crossword-cybersecurity-poznan-hiahenje
"Senior Java Developer (fully remote)
Antal Poland","Backend, java",Senior,Java|Java 11|Spring|Hibernate|Springboot,"24 000 - 32 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|22 000 - 30 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-java-developer-fully-remote-antal-poland-c2mlktui
"Senior .NET Developer (fully remote)
Antal Poland","Backend, .net",Senior,.NET|MVC|C#|Web API|.NET Core,"22 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|20 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-net-developer-fully-remote-antal-poland-50xkmaic
"Remote Senior UX Designer
TelDoc",Design,Senior,UX|Figma|Wireframing|English|Communication skills|Team player|Proactivity|Self Starter|Ability to work independently,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-ux-designer-teldoc-83rzhh5m
"Remote Senior UX Designer
TelDoc",Design,Senior,UX|Figma|Wireframing|English|Communication skills|Team player|Proactivity|Self Starter|Ability to work independently,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-ux-designer-teldoc-warszawa-83rzhh5m
"Remote Senior UX Designer
TelDoc",Design,Senior,UX|Figma|Wireframing|English|Communication skills|Team player|Proactivity|Self Starter|Ability to work independently,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-ux-designer-teldoc-krakow-83rzhh5m
"Remote Senior UX Designer
TelDoc",Design,Senior,UX|Figma|Wireframing|English|Communication skills|Team player|Proactivity|Self Starter|Ability to work independently,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-ux-designer-teldoc-poznan-83rzhh5m
"Remote Senior UX Designer
TelDoc",Design,Senior,UX|Figma|Wireframing|English|Communication skills|Team player|Proactivity|Self Starter|Ability to work independently,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-ux-designer-teldoc-wroclaw-83rzhh5m
"Remote Senior UX Designer
TelDoc",Design,Senior,UX|Figma|Wireframing|English|Communication skills|Team player|Proactivity|Self Starter|Ability to work independently,"15 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-senior-ux-designer-teldoc-gdansk-83rzhh5m
"Site Reliability Engineer (AWS)
IDEMIA","DevOps, linux","Mid, Senior",Linux|Docker|Python|English|Kubernetes|AWS|Jenkins|Communication skills|Team player|Git|Terraform|jira|confluence,"21 000 - 30 450 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|16 000 - 20 000 PLN
brutto miesięcznie (UoP) oblicz netto|1 000 - 1 450 PLN
+ vat (B2B) dziennie |16 000 - 20 000 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/site-reliability-engineer-aws-idemia-remote-myezjbxh
"Site Reliability Engineer (AWS)
IDEMIA","DevOps, linux","Mid, Senior",Linux|Docker|Python|English|Kubernetes|AWS|Jenkins|Communication skills|Team player|Git|Terraform|jira|confluence,"21 000 - 30 450 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|16 000 - 20 000 PLN
brutto miesięcznie (UoP) oblicz netto|1 000 - 1 450 PLN
+ vat (B2B) dziennie |16 000 - 20 000 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/site-reliability-engineer-aws-idemia-lodz-myezjbxh
"Mid/Regular C++ Developer
Billon Sp. z o.o.","Backend, C++",Mid,C++|Linux|STL|Git|English|Polish|Team player|Communication skills|Proactivity|boost|clean code|quick learning|Problem solving|Critical thinking|multithreaded programming,"12 000 - 19 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/mid-regular-c-developer-billon-warszawa-wqlarxf9
"QA Engineer
Corvil, a Pico company","Testing, python",Mid,Python|Linux|Problem solving|Proactivity|English|Team player,"13 000 - 18 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/qa-engineer-corvil-a-pico-company-krakow-vfydjimy
